-10 10
-10 10
10
0 -10.0 4.666666666666666 10.0 1.9182202794927847 1.0 0.05
1 -10.0 -2.0 10.0 -0.24091406108391444 1.0 0.05
2 -10.0 6.0 10.0 -2.151343431447157 1.0 0.05
3 -10.0 3.333333333333332 10.0 2.068953714314721 1.0 0.05
4 -10.0 -3.3333333333333335 10.0 0.5042643477674611 1.0 0.05
5 -10.0 -0.666666666666667 10.0 -1.4071178366863224 1.0 0.05
6 -10.0 -4.666666666666667 10.0 3.267290928952589 1.0 0.05
7 -10.0 -6.0 10.0 -3.2445843768398306 1.0 0.05
8 -10.0 0.6666666666666661 10.0 -2.409150340213092 1.0 0.05
9 -10.0 2.0 10.0 -2.0948568860225634 1.0 0.05
4
0 -4.54623763 3.83850972 0.5 0.5
1 4.97537701 1.36902887 0.5 0.5
2 -3.03406407 -3.5190396 0.5 0.5
3 -7.7097851 1.13391335 0.5 0.5
