-10 10
-10 10
10
0 -10.0 0.6666666666666661 10.0 2.840441132609559 1.0 0.05
1 -10.0 -3.3333333333333335 10.0 2.0752063164212835 1.0 0.05
2 -10.0 4.666666666666666 10.0 0.5043740026200307 1.0 0.05
3 -10.0 3.333333333333332 10.0 -5.020419564662861 1.0 0.05
4 -10.0 -4.666666666666667 10.0 -2.49732381343636 1.0 0.05
5 -10.0 6.0 10.0 0.7280531189161294 1.0 0.05
6 -10.0 -2.0 10.0 -0.4887224873751812 1.0 0.05
7 -10.0 -0.666666666666667 10.0 5.335103638043616 1.0 0.05
8 -10.0 -6.0 10.0 -0.5584520926726952 1.0 0.05
9 -10.0 2.0 10.0 -6.478168185179788 1.0 0.05
3
0 -3 1 1.5 1.5
1 3 1 0.5 2.5
2 0 -3 1 1
