-10 10
-10 10
10
0 -10.0 4.666666666666666 10.0 6.5753496112063665 1.0 0.05
1 -10.0 6.0 10.0 -3.9010698858522677 1.0 0.05
2 -10.0 -0.666666666666667 10.0 -6.6451536335353065 1.0 0.05
3 -10.0 -3.3333333333333335 10.0 -5.541096969290766 1.0 0.05
4 -10.0 -4.666666666666667 10.0 1.98473295579244 1.0 0.05
5 -10.0 0.6666666666666661 10.0 3.3367058021976614 1.0 0.05
6 -10.0 3.333333333333332 10.0 7.01041542164517 1.0 0.05
7 -10.0 2.0 10.0 -1.0514540096191674 1.0 0.05
8 -10.0 -2.0 10.0 2.4900486506301966 1.0 0.05
9 -10.0 -6.0 10.0 -1.8919782194279975 1.0 0.05
3
0 -3 1 1.5 1.5
1 3 1 0.5 0.5
2 0 -3 1 1
