-10 10
-10 10
10
0 -10.0 -3.3333333333333335 10.0 1.476816351308369 1.0 0.05
1 -10.0 2.0 10.0 0.15050508677112573 1.0 0.05
2 -10.0 0.6666666666666661 10.0 -2.967209750297803 1.0 0.05
3 -10.0 6.0 10.0 -2.1226255247390644 1.0 0.05
4 -10.0 -2.0 10.0 0.9614231187669247 1.0 0.05
5 -10.0 3.333333333333332 10.0 2.770948578278803 1.0 0.05
6 -10.0 4.666666666666666 10.0 -0.5104274816604515 1.0 0.05
7 -10.0 -6.0 10.0 -2.486806673692908 1.0 0.05
8 -10.0 -0.666666666666667 10.0 -0.47839708248889723 1.0 0.05
9 -10.0 -4.666666666666667 10.0 -0.12731986240339 1.0 0.05
5
0 1.35371877 -0.40255983 0.5 0.5
1 -5.81546693 -2.67146699 0.5 0.5
2 -6.17829133 0.10486785 0.5 0.5
3 -1.73841878 1.94701256 0.5 0.5
4 -1.92330944 -3.01958843 0.5 0.5
